Category,title,rating,travelDate,publishedDate,text,url,user/contributions/helpfulVotes,user/contributions/totalContributions,user/userLocation/name,user/userLocation/shortName,placeInfo/addressObj/city,placeInfo/addressObj/country,placeInfo/addressObj/postalcode,placeInfo/addressObj/state,placeInfo/addressObj/street1,placeInfo/addressObj/street2,placeInfo/locationString,placeInfo/name,placeInfo/numberOfReviews,placeInfo/rating,placeInfo/ratingHistogram/count1,placeInfo/ratingHistogram/count2,placeInfo/ratingHistogram/count3,placeInfo/ratingHistogram/count4,placeInfo/ratingHistogram/count5
Tourist attractions,Se me paso comentar que la sta karla jauregui es una empleada muy completa y siempre su trato es muy amable,5,2025-07,30/07/2025,"Es de  los hoteles más completos de nuevo nayarit en todo, buenas comidas  y su hubicación es la mejor para la gente que nos gusta correr",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1021795794-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,2,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Overall disappointing for such an iconic organisation.,3,2025-07,30/07/2025,Exhibits were thin on the ground and experience is  built around  virtual reality opportunities.  For the cost of entry I don't think it represents value for money.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1021790296-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,1,39,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,,4,2025-07,21/07/2025,"The museum covers both the Japanese attack on Darwin and history and activities of the RFDS. They’ve done a good job by using tecnology to create experiences - Virtual Reality headsets and holographic movie, plud more.  Worthwhile, an a good cause.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1019825671-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,10,36,"Christchurch, New Zealand",Christchurch,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Great experience ,4,2025-07,19/07/2025,"Was well worth the visit. We didn't expect it to be as good as it was. We have young kids ages 3 and 6 which weren't interested in reading the information but they really enjoyed the planes.  
Wish we had more time to read the information provided.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1019365960-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,10,"South Hedland, Australia",South Hedland,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Rfds dawin,5,2025-07,5/07/2025,Even if you have been before its always good to go and support them. If you havent its very good. It also covers the bombing of darwin in ww2. Very unique way of experiencing this important part if our war history. Lots to look at. Children will love it,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1016756820-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,3,11,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Fantastic experience,5,2025-06,14/06/2025,"What a hidden gem. well worth the visit. very informative. Lovely staff very helpful, we toured 15/6/25. I would recommend this place as a must see.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1013074879-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,1,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Great experience.,5,2025-06,8/06/2025,A fascinating experience. We learnt a lot about the 1942 bombing of Darwin and the establishment of the RFDS. Very well done.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1011723256-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,6,38,"Balwyn North, Australia",Balwyn North,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Loved it.,5,,7/06/2025,It was fascinating to learn about the establishment of the RFDS and what they can do today. The bombing of Darwin part was also interesting. Loved the VR section.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1011554299-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,6,38,"Balwyn North, Australia",Balwyn North,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Historically educational,5,2025-06,7/06/2025,A very informative visit about both the RFDS and the bombing of Darwin. The virtual displays were great as were the hologram presentations.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1011547111-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,10,53,"Melbourne, Australia",Melbourne,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Well Worth Visiting,5,,29/04/2025,Well worth a visit while in Darwin- ticket prices are reasonable. My daughter and I spent a good few hours exploring both the Darwin War History and RFDS in this facility. A warm welcome by Chelsea as we entered who explained the activities to do was fabulous and also available & around to check in and assist people as required and was also maintaining the VR headsets in good order and cleaned after use. Loved the VR - very cool idea and so awesome! My first VR experience. My favourite was flying with the RFDS pilot - very cool. The theatre was amazing- loved this too! Plenty of great stuff to explore and experience. Bathroom facilities were spotless - well done! A small shop in between experiences had lots of lovely souvenirs. There is some loud sounds in the open foyer when the Darwin Bombing Experience happens so if sensitive to loud sounds or the Experience itself could find this disturbing or if bringing young children along.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1005087420-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,65,346,"Melbourne, Australia",Melbourne,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Great place to learn and cool off,5,2025-04,28/04/2025,"Service was exceptional particularly by Chelsea. I loved the I formation delivered in ages appropriate format across all areas. Enjoyed the mini theatres and being in the plane. 
Thank you.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1004697898-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,1,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Amazing history lesson in VR!,5,2025-04,26/04/2025,This experience with RFDS story plus bombing of Darwin Harbour is really a must see. I learned so much modern Australian history in one afternoon! The true story of Australia’s WWII as not taught in schools! The virtual reality experiences were excellent. Staffed by a friendly and informative team.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1004487386-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,25,124,"Adelaide Hills, Australia",Adelaide Hills,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,A must see in Darwin,5,2025-04,15/04/2025,What a great experience in visiting RFDS. The staff were amazing and very helpful. We were there for 2 hours!  The information boards on RFDS and Darwin Bombing were awesome. Very cool Virtual Reality googles for several presentations. A must visit whilst in Darwin.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1002870516-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,7,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,History of Darwin in WWII and the RFDS,5,2025-04,10/04/2025,"What history. Of Darwin, the area and the RFDS.
So enjoyed it. The interactive tours, especially the Virtual Reality movie through the headsets was fantastic!! Very worthwhile visit.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1001904960-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,1,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Uma exposição fantástica!,5,2025-04,10/04/2025,"Adorámos tudo, especialmente a simpatia da Alda, uma portuguesa a viver em Darwin, e que os deu imensas sugestões de viagem! Foi ótimo! Experiência maravilhosa! Ana e Armando.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1001790562-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,7,10,"Leiria, Portugal",Leiria,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Virtual Reality,5,2025-03,1/04/2025,"This was highly recommended by the staff at the Information Centre, so it became my first stop on the Hop On/Hop Off bus. It is located at Pier 2 which is famous for a few reasons... this is where 'Australia' was filmed ... and also where the bombing occurred in 1942. 

When you walk into the facility you are very warmly greeted by staff. They greet and then direct you to stand on a pad when the siren alarm goes off. The pad you stand on has a huge screen in front of it, and from here you will get a first hand account of that fateful day in 1942 witnessing what if would have been like (to a lesser degree). The experience is quite impressive... you will see the water being disturbed, the smoke, the aircraft and hear the noise. 

From here they direct you into a theatre room to watch two documentaries. I watched one then went to explore the facility before returning later to watch the second one... both were exceptional. 

There is much to read, but the experiences are very immersive as they use virtual reality headsets both for the Royal Flying Doctors area and the area for WW2. I climbed onto the aircraft and walked through it to understand the small spaces that the staff on board have to work in. 

The facility has an aircraft hanging near the foyer, there are information boards everywhere and there is a gift store here as well (once again, with amazing staff). 

Visiting this place will be a highlight of any visit to Darwin... as it was for me.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1000716457-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,2767,105472,"Gippsland, Australia",Gippsland,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,A must-see for all!,5,2025-03,27/03/2025,"The RFDS is a wonderful cause to support and the facility is incredible. Lots to watch, plenty of seating areas, interactive displays. A must see for all locals and tourists!",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r1000075626-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,14,"Palmerston, Australia",Palmerston,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,"A first class, must do Tourist experience ",5,2025-03,25/03/2025,"This is a first class exhibition, the VR Headset experience was brilliant. The staff are extremely friendly & welcoming & this was a definite highlight on our trip. So much do we returned to buy some more merch to support the RFDS. ",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r999840351-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,4,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Reality 360 degrees,5,2025-03,21/03/2025,"Both the Royal Flying Doctors and the Bombing of Darwin exhibitions are in the same place 
Entry fee covers both exhibitions and is cheap
You get 3 simulations. 360 degrees glasses put you right into the action 
You can be bombed on the wharf at Darwin like it is 1942 and everything around you is exploding 
You can be copilot in a Royal Flying Doctors air mission 
Either in the pilots viewpoint 
Or the patient viewpoint 
It’s a rare simulation to experience in this vital outback service 
Plus you can climb up into a real RFDS aircraft. Sit in pilot seat 
Then there are 2 halograms relating to the RDFS and the Captain of the US ship in Darwin harbour in 1942 bombing 
Both are captivating 
Exhibit space is clean and well set out 
Toilets are immaculate 
Alda, Yvette and Chelsea were amazingly helpful. Knowledgeable about the exhibitions, other things in Cairns and suggestions for best ice cream in Darwin. Exceptional service",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r999108166-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,57,183,"Brisbane, Australia",Brisbane,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Excellent experience,5,2025-03,19/03/2025,"Fantastic experience , both the RFFS and the World War II bombing exhibition. Needs to be more publicised- a great immersive experience even for families with teenage children! Totally worth it!",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r998867338-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,4,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Tour of RFDS museum,5,2025-02,22/02/2025,This facility is to the point and well appointed. The example air ambulance is in great shape and accessible! The hologram of the bombing of Darwin is well done. The VR video is immersive and profs. Worth a visit!,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r995061358-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,1,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Brings events to life,5,2025-02,21/02/2025,"Really enjoyed this facility. Both of the stories it tells, about the Royal Flying Doctor Service and the January 1942 bombing of Darwin Harbor, are fascinating. Both are told through a range of methods, many of them interactive. I especially liked the VR flight in a RFDS plane. Great storytelling!",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r994910101-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,54,174,"Lexington, Kentucky",Lexington,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Must do in Darwin,5,2025-01,24/01/2025,Amazing virtual reality really shows the impact of flying doctors and the bombing of Darwin. Both exhibits were very informative I strongly recommend anyone visiting Darwin to put it on the to do list. Staff were super friendly and well versed in everything to do with the facility. Excellent,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r990470630-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,5,12,Australia,Australia,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Fantastic experience highly recommended,5,2024-11,27/11/2024,Worth it in so many ways. Covers the whole history of the RFDS and the bombing of Darwin in WWII. Entry fee supports the ongoing Service. There are excellent displays of various kinds and an interesting gift shop. The virtual surround experience is amazing. Additionally the staff are very helpful.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r982437507-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,8,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Worth a stop on the harbor,4,,17/11/2024,The museum is small but well put together.   You can climb in a plane and see actual footage of patients being transported. There’s an added bonus of seeing to recreation of the bombing of Darwin.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r980800082-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,6,37,"Rapid City, South Dakota",Rapid City,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,All ages would enjoy this educational & entertaining visit to the RFDS Tourist Facility is a ‘must-do’ when visiting DRW,5,,29/09/2024,"I’m a travel agent & l’d highly recommend a visit to the RFDS Tourist Facility, on Stokes Wharf, for anyone visiting Darwin. Allow up to 2hrs to experience it properly. My whole family enjoyed it, and all ages would too. There’s lots of fun things to see and do here, to keep young kids both educated and entertained.

Talking about both the history of the RFDS and the WWII bombing of Darwin, this attraction’s advanced technology and imagery is amazing. Enjoy wearing virtual reality (VR) headsets, to learn about the bombing of Darwin, plus the RFDS from both the pilot and patient’s points of view. 

Enjoy two short movies about both in the cinema with hologram imagery.

Stand in front of the huge curved LED screen, watching an image of Darwin Harbour as it is now. Wait to hear the air sirens go off, then the peaceful Darwin Harbour scene changes to it being attacked by bombers during WWII, with lots of special effects.

Walk around to read about Darwin’s history on the walls, and hear stories from John Flynn (the RFDS founder), and a Japanese WWII bomber pilot via their projected hologram images.

And climb aboard an actual RFDS aircraft, to get an appreciation for its tight quarters, patient treatment area and the cockpit.

If you are visiting Darwin, the RFDS Tourist Facility is a must-do!",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r971909716-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,1,31,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Amazing interactive experience. ,5,2024-09,21/09/2024,"Absolutely amazing, It exceeded my expectations by miles.
The information was vast, and the understanding I've come away with is imesarable. A respect for what our allied health professionals do through the RFFA and the bombing of Darwin.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r970787472-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,1,"Huskisson, Australia",Huskisson,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Excellent exhibit,5,2024-08,12/09/2024,I loved this exhibit. You can see 2 films using holograms to explain what happened in the bombing of Darwin and the other is how the Royal Flying Doctor Service originated. You can also climb up into one of the RFDS planes and see how they are equipped. It's quite a long walk out to Stokes Hill Wharf but definitely worth it. So interesting!,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r969506524-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,225,528,"Sydney, Australia",Sydney,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Worth a visit,4,2024-08,5/09/2024,Overall good experience. The virtual reality headsets for both the flying Dr service and the bombing of Darwin were the standout. It is a long walk but they have a shuttle bus that goes to the end of the jetty but only runs after 11:30 AM. We had a drink on a bar that was on the jetty which was very pleasant.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r968500118-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,90,173,"Camberwell, Australia",Camberwell,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Fantastic presentation of the RFDS and Darwin bombing.,5,,12/08/2024,Great audio visual presentation of the bombing of Darwin. Very informative holographic presentation of the RFDS and The Bombing of Darwin.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r964400717-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,32,147,"Brisbane, Australia",Brisbane,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Fantastic Historic Information,5,2024-07,25/07/2024,"Fantastic historical films on both the RFDS and on the WWII bombing of Darwin as well as many static displays, all of which are very informative. Also a real RFDS plane into which you can climb to see how it is equipped. A gift shop helps support the facility. Well worth the visit.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r961533217-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,161,618,"Brisbane, Australia",Brisbane,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,great RFDS & WWII exhibitions,4,2024-07,16/07/2024,"great place to visit, good WWII info & exhibition too, interesting videos, 3d video, bombing experience, well worth a visit",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r959757524-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,155,294,"Croydon, Australia",Croydon,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Go here first! Amazing museum.,5,,21/06/2024,"Visited on our first day. Probably the best museum anywhere. Incredible use of virtual reality headsets for information on the Darwin bombing and RFDS plane. 2 very informative films on these subjects. Nice gift shop to buy things to support RFDS.
Very helpful staff to explain use of the goggles and offered to store bags.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r956147703-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,201,653,"Western Australia, Australia",Western Australia,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,INTERESTING MUSEUM COVERING AUSTRALIA'S FLYING DOCTOR SERVICE,4,2024-03,7/05/2024,The Royal Flying Doctor Museum is on The Stokes Hill Wharf. There is a section that has virtual reality glasses that show the Japanese bombing of Darwin in 1942. There are a couple of short films that explain where the flying doctors have to go and how the patients are treated. Also there is an actual flying doctor airplane that you can go inside.,https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r949946054-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,425,3540,"Carlsbad, California",Carlsbad,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Really interesting.,5,,3/05/2024,"I learnt so much at this museum. 

Australia owes a huge debt to the Royal Flying Doctors. They provide a great service. 

They were pioneers in tele-health appointments.

It was a really interesting place.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r949295846-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,2,"Sydney, Australia",Sydney,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,An amazing experience,5,2024-03,29/04/2024,"Amazing. Loved the immersive experience of the bombing, the hologram films on both RFDS & Bombing of Darwin WW11, also 3D presentations.
Spent 2 hours but could have spent longer.
Suitable for all ages
Highly recommend",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r948851162-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,4,32,"Greater Sydney, Australia",Greater Sydney,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Two interesting museums in one place,5,,26/04/2024,"I’m embarrassed to admit we knew very little about the bombing of Australia in WWII. Our history education was very Eurocentric and the Commonwealth contributions of Australia, New Zealand and Canada are often overlooked. The bombing of Darwin display was very educational and well done. Between the bombings and the cyclones, Darwin has had a rough history.

We also found the Royal Flying Doctor Service display very interesting. We have been watching the RFDS TV series and you don’t appreciate the tight confines the doctors and nurses work in until you go into the plane they have in the museum. I liked the variety of videos and physical displays to look at. 

Definitely worth a visit. The staff were all friendly and helpful. We enjoyed chatting to them.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r948428735-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,18,55,"Vancouver, Canada",Vancouver,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Excellent WWII history,5,2024-03,31/03/2024,"Excellent WWII history with lots of photos, videos  and digit displays.    Enjoyed the story of the RFDS.   Friendly and helpful staff.    Great location on Stokes Wharf.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r944727323-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,41,69,"Geelong, Australia",Geelong,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Great interactive experience,5,2024-03,14/03/2024,"Great introduction by staff.  Very interactive from the three VR experiences (I only did two), the siren going off and the two movies, fantastic and very informative.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r942355844-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,7,22,,,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,2 important stories.,4,2024-03,8/03/2024,"One interesting location, 2 important stories...the extraordinary history of the Royal Flying Doctor Service (the vision of 1 amazing man, John Flynn, which became the world's pre-eminent medical aero-retrieval system) and the story of the WW2 Japanese bombing of Darwin (1 of 3 times that Darwin has been razed to the ground, with Japan raining more bombs on the city than Pearl Harbour). At the RFDS Visitor Centre at Stokes Wharf. So worth a visit.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r941479471-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,0,4,"Brisbane, Australia",Brisbane,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
Tourist attractions,Great displays,5,,6/03/2024,"Great display, very informative. Reality headsets and cinema experience was very informative. Defiantly a must do when in Darwin. Can do whole facility within an hour or so.",https://www.tripadvisor.com/ShowUserReviews-g255066-d10712591-r941241151-RFDS_Darwin_Tourist_Facility-Darwin_Top_End_Northern_Territory.html,53,994,"Bundaberg, Australia",Bundaberg,Darwin,Australia,800,Northern Territory,45 Stokes Hill Road,Stokes Hill Wharf,"Darwin, Top End, Northern Territory",RFDS Darwin Tourist Facility,1216,4.8,3,4,27,189,993
